2019-10-07 01:06:16,30395302,1587197,1039238,9.8,28960
2019-10-07 02:06:17,30398923,1587356,1039372,9.8,28963
2019-10-07 03:06:18,30401441,1587459,1039466,9.8,28965
2019-10-07 04:06:19,30403076,1587527,1039521,9.8,28966
2019-10-07 05:06:19,30404023,1587564,1039540,9.8,28966
2019-10-07 06:06:20,30404630,1587592,1039567,9.8,28968
2019-10-07 07:06:21,30405060,1587604,1039583,9.8,28968
2019-10-07 08:06:22,30405603,1587625,1039595,9.8,28968
2019-10-07 09:06:23,30406553,1587686,1039614,9.8,28969
2019-10-07 10:06:23,30408149,1587763,1039641,9.8,28969
2019-10-07 11:06:24,30410650,1587878,1039717,9.8,28970
2019-10-07 12:06:25,30413634,1588026,1039812,9.8,28971
2019-10-07 13:06:26,30416891,1588189,1039940,9.8,28976
2019-10-07 14:06:26,30420679,1588364,1040123,9.8,28977
2019-10-07 15:06:27,30424331,1588554,1040298,9.8,28981
2019-10-07 16:06:28,30427510,1588688,1040448,9.8,28982
2019-10-07 17:06:29,30430416,1588814,1040531,9.8,28987
2019-10-07 18:06:30,30433211,1588951,1040689,9.8,28988
2019-10-07 19:06:31,30436181,1589074,1040862,9.8,28990
2019-10-07 20:06:32,30439110,1589183,1040953,9.8,28994
2019-10-07 21:06:32,30441866,1589326,1041064,9.8,28995
2019-10-07 22:06:34,30444797,1589479,1041189,9.8,28996
2019-10-07 23:06:35,30448184,1589645,1041377,9.8,28998
2019-10-08 00:06:36,30451804,1589817,1041594,9.8,29000
2019-10-08 01:06:37,30455515,1589996,1041702,9.8,29001
2019-10-08 02:06:38,30457981,1590128,1041777,9.8,29001
2019-10-08 03:06:39,30459480,1590200,1041813,9.8,29002
2019-10-08 04:06:40,30460489,1590253,1041847,9.8,29002
2019-10-08 05:06:41,30461074,1590286,1041862,9.8,29003
2019-10-08 06:06:41,30461574,1590306,1041872,9.8,29003
2019-10-08 07:06:42,30462023,1590322,1041880,9.8,29004
2019-10-08 08:06:43,30462449,1590333,1041890,9.8,29005
2019-10-08 09:06:44,30463045,1590372,1041897,9.8,29005
2019-10-08 10:06:44,30463786,1590412,1041912,9.8,29005
2019-10-08 11:06:45,30464706,1590454,1041930,9.8,29005
2019-10-08 12:06:46,30465830,1590512,1041947,9.8,29005
2019-10-08 13:06:47,30467222,1590580,1041967,9.8,29006
2019-10-08 14:06:48,30469859,1590691,1042062,9.8,29006
2019-10-08 15:06:49,30471765,1590780,1042131,9.8,29006
2019-10-08 16:06:50,30473162,1590840,1042191,9.8,29009
2019-10-08 17:06:50,30474570,1590904,1042215,9.8,29011
2019-10-08 18:06:51,30476060,1590992,1042264,9.8,29014
2019-10-08 19:06:52,30478079,1591078,1042295,9.8,29014
2019-10-08 20:06:53,30480349,1591179,1042343,9.8,29014
2019-10-08 21:06:53,30482620,1591305,1042406,9.8,29016
2019-10-08 22:06:55,30485224,1591442,1042488,9.8,29024
2019-10-08 23:06:56,30488303,1591581,1042559,9.8,29025
2019-10-09 00:06:57,30491934,1591745,1042648,9.8,29029
2019-10-09 01:06:58,30495561,1591932,1042790,9.8,29033
2019-10-09 02:06:58,30498159,1592051,1042852,9.8,29033
2019-10-09 03:06:59,30499677,1592128,1042885,9.8,29033
2019-10-09 04:07:00,30500428,1592159,1042918,9.8,29033
2019-10-09 05:07:01,30500885,1592183,1042937,9.8,29036
2019-10-09 06:07:02,30501222,1592193,1042943,9.8,29036
